Date,Nasdaq_Close,Shares_Bought,Cumulative_Shares,Cumulative_Principal,Portfolio_Value,Cumulative_Return,Peak_Value,Drawdown,Daily_Strategy_Return
2007-06-27,2605.35,0.03834417640624101,107.51266161123331,223600.0,280108.1129288267,0.2527196463722125,281802.90844219964,-0.006014116471479018,0.012111834551829667
2007-06-28,2608.37,0.038299781089339326,107.55096139232265,223700.0,280532.7011668926,0.2540576717339857,281802.90844219964,-0.004507431390004869,0.0011583827272993114
2007-06-29,2603.23,0.03837540286490245,107.58933679518755,223800.0,280079.7892253361,0.2514735890318861,281802.90844219964,-0.006114625382643839,-0.001970233473353041
2007-07-02,2632.3,0.037951601261254415,107.6272883964488,223900.0,283307.31124597223,0.265329661661332,283307.31124597223,0.0,0.011162553977513345
2007-07-03,2644.95,0.0377700901718369,107.66505848662064,224000.0,284768.69644418726,0.27128882341155025,284768.69644418726,0.0,0.004803634712985446
2007-07-05,2656.65,0.03760374908249111,107.70266223570313,224100.0,286128.27762848075,0.27678838745417556,286128.27762848075,0.0,0.004421620206136884
2007-07-06,2666.51,0.03746470105118676,107.74012693675432,224200.0,287290.1258781248,0.28140109669101154,287290.1258781248,0.0,0.0037097950574341973
2007-07-09,2670.02,0.037415450071535045,107.77754238682586,224300.0,287768.19372367277,0.2829611846797716,287768.19372367277,0.0,0.00131552134713323
2007-07-10,2639.16,0.03785295321238576,107.81539534003824,224400.0,284542.0787656153,0.26801282872377585,287768.19372367277,-0.011210811439277142,-0.011554298219032278
2007-07-11,2651.79,0.03767266638760988,107.85306800642584,224500.0,286003.68720876,0.27395851763367485,287768.19372367277,-0.006131694028031174,0.00478358101180784
2007-07-12,2701.73,0.036976307773167565,107.89004431419902,224600.0,291489.76942500094,0.2978173171193274,291489.76942500094,0.0,0.018825630206963716
2007-07-13,2707.0,0.036904322127816774,107.92694863632683,224700.0,292158.2499585367,0.3002147305675866,292158.2499585367,0.0,0.0019495901199029697
2007-07-16,2697.33,0.03703662510705031,107.96398526143388,224800.0,291214.49636522343,0.29543815109085153,292158.2499585367,-0.003230282196197482,-0.00357134005100405
2007-07-17,2712.29,0.03683234462391559,108.0008176060578,224900.0,292929.5375847345,0.30248793946080255,292929.5375847345,0.0,0.005543978207958037
2007-07-18,2699.49,0.03700699020926176,108.03782459626706,225000.0,291647.02711937693,0.296209009419453,292929.5375847345,-0.00437822172503373,-0.004717990127387047
2007-07-19,2720.04,0.03672740106763136,108.0745519973347,225100.0,293967.1044148303,0.3059400462675712,293967.1044148303,0.0,0.00760959697644129
2007-07-20,2687.6,0.037170709927072484,108.11172270726176,225200.0,290561.0659480367,0.2902356392008733,293967.1044148303,-0.011586461259240717,-0.011922579622669235
2007-07-23,2690.58,0.03712954084249493,108.14885224810426,225300.0,290983.13888170436,0.2915363465677069,293967.1044148303,-0.010150678386501043,0.001108070434604639
2007-07-24,2639.86,0.03784291591220747,108.18669516401647,225400.0,285597.7290956805,0.2670706703446341,293967.1044148303,-0.02847044854154616,-0.01884482147299195
2007-07-25,2648.17,0.03772416423416926,108.22441932825063,225500.0,286596.6605324935,0.2709386276385521,293967.1044148303,-0.025072342352755277,0.0031464423594067753
2007-07-26,2599.34,0.03843283294990267,108.26285216120054,225600.0,281411.96213669505,0.24739344918747805,293967.1044148303,-0.04270934430955275,-0.018433065756618724
2007-07-27,2562.24,0.03898932184338704,108.30184148304393,225700.0,277495.31032151444,0.22948741834964306,293967.1044148303,-0.056032780014976594,-0.014268139032863636
2007-07-30,2583.28,0.03867176612678455,108.34051324917071,225800.0,279873.8810663177,0.23947688691903335,293967.1044148303,-0.047941498000487026,0.00820824653760981
2007-07-31,2546.27,0.039233859724224066,108.37974710889493,225900.0,275964.0986709659,0.22162062271343902,293967.1044148303,-0.06124156571770542,-0.014321987394252863
2007-08-01,2553.87,0.03911710462944473,108.41886421352437,226000.0,276887.6847489935,0.22516674667696235,293967.1044148303,-0.0580997649374239,0.002983314679426045
2007-08-02,2575.98,0.03878135699811334,108.45764557052249,226100.0,279384.72583675454,0.23566884492151502,293967.1044148303,-0.04960547748056149,0.008653962684056717
2007-08-03,2511.25,0.03978098556495769,108.49742655608745,226200.0,272464.1624389746,0.20452768540660743,293967.1044148303,-0.0731474428700427,-0.02511966754805991
2007-08-06,2547.33,0.039217533652883614,108.53664408974034,226300.0,276478.64958911826,0.2217350843531518,293967.1044148303,-0.059491196678364625,0.014361708872934044
2007-08-07,2561.6,0.03899906308557152,108.5756431528259,226400.0,278127.3675002788,0.22847777164434102,293967.1044148303,-0.05388268509186422,0.005599556992057437
2007-08-08,2612.98,0.03823220996716393,108.61387536279307,226500.0,283805.88404547103,0.25300611057603106,293967.1044148303,-0.03456584160865934,0.020050207840127846
2007-08-09,2556.49,0.03907701575206632,108.65295237854514,226600.0,277770.18622622686,0.2258172384211247,293967.1044148303,-0.05509772333487769,-0.02161173178876936
2007-08-10,2544.89,0.03925513479953947,108.69220751334468,226700.0,276609.71197863575,0.2201575296807929,293967.1044148303,-0.059045356352868394,-0.004536198232382133
2007-08-13,2542.24,0.03929605387374914,108.73150356721844,226800.0,276421.5776287254,0.21879002481801316,293967.1044148303,-0.05968534071535299,-0.001041287448315562
2007-08-14,2499.12,0.039974070872947284,108.77147763809138,226900.0,271832.97519490693,0.19802985982770793,293967.1044148303,-0.07529457850048715,-0.016955647635258513
2007-08-15,2458.83,0.040629079684240066,108.81210671777562,227000.0,267550.47236086824,0.1786364421183623,293967.1044148303,-0.08986254467671434,-0.016116114019999045
2007-08-16,2451.07,0.040757709898126125,108.85286442767375,227100.0,266805.9904127383,0.17483923563513118,293967.1044148303,-0.09239507956565,-0.00315516703811884
2007-08-17,2505.03,0.03987976191901893,108.89274418959278,227200.0,272779.5909772556,0.2006143969069349,293967.1044148303,-0.07207443662701801,0.022006252296677534
2007-08-20,2508.59,0.039823167596139665,108.93256735718892,227300.0,273267.14914657053,0.20223118850229008,293967.1044148303,-0.0704158899325317,0.0014202534089375399
2007-08-21,2521.3,0.03962241700709951,108.97218977419601,227400.0,274751.58207768045,0.20823035214459298,293967.1044148303,-0.06536623332532451,0.005064371982632141
2007-08-22,2552.8,0.03913350047007208,109.01132327466608,227500.0,278284.1060555676,0.22322683980469285,293967.1044148303,-0.05334950109632561,0.0124886455152987
2007-08-23,2541.7,0.03930440256521226,109.05062767723129,227600.0,277173.9803672187,0.21781186453083798,293967.1044148303,-0.057125861347785405,-0.004346964004142343
2007-08-24,2576.69,0.038770670899487325,109.08939834813077,227700.0,281089.56182964507,0.23447326231728183,293967.1044148303,-0.04380606670538593,0.013761051279939892
2007-08-27,2561.25,0.039004392386530015,109.1284027405173,227800.0,279505.1215191499,0.22697595047914804,293967.1044148303,-0.04919592253176871,-0.005990408390463812
2007-08-28,2500.64,0.03994977285814832,109.16835251337545,227900.0,272990.7490290472,0.197853220838294,293967.1044148303,-0.07135613159009242,-0.023656120653890465
2007-08-29,2563.16,0.03897532733032663,109.20732784070577,228000.0,279915.8544281834,0.22770111591308512,293967.1044148303,-0.04779871548762993,0.024992078360040856
2007-08-30,2565.3,0.0389428137059993,109.24627065441177,228100.0,280249.4581097625,0.2286254191572228,293967.1044148303,-0.04666388211148335,0.0008342516249880019
2007-08-31,2596.36,0.038476944645580734,109.28474759905735,228200.0,283742.54727628856,0.24339415984350815,293967.1044148303,-0.03478129690359292,0.012103070180351764
2007-09-04,2630.24,0.03798132489810816,109.32272892395547,228300.0,287545.0145249446,0.2595051008538966,293967.1044148303,-0.021846287538428728,0.013044088295374894
2007-09-05,2605.95,0.038335347953721295,109.36106427190919,228400.0,284989.4654393817,0.24776473484843134,293967.1044148303,-0.030539604059846796,-0.009232035847896069
2007-09-06,2614.32,0.038212613605067475,109.39927688551425,228500.0,286004.71754733764,0.25166178357697,293967.1044148303,-0.027085979172202037,0.003210403115195191
2007-09-07,2565.7,0.0389367424094789,109.43821362792373,228600.0,280785.6247051639,0.22828357263851215,293967.1044148303,-0.04483998213305328,-0.018591419560544956
2007-09-10,2559.11,0.0390370089601463,109.47725063688388,228700.0,280164.3268773559,0.22502985079735865,293967.1044148303,-0.046953476529117445,-0.0025679414123277954
2007-09-11,2597.47,0.038460501949974406,109.51571113883385,228800.0,284463.77421178675,0.2432857264501169,293967.1044148303,-0.03232786954840005,0.014983881042657651
2007-09-12,2592.07,0.03854062583186411,109.55425176466572,228900.0,283972.2893716371,0.24059541009889518,293967.1044148303,-0.033999773760702956,-0.0020785668934424134
2007-09-13,2601.06,0.03840741851399045,109.5926591831797,229000.0,285057.0820950014,0.2447907515065564,293967.1044148303,-0.03030958969904171,0.003466697598497401
2007-09-14,2602.18,0.03839088764036309,109.63105007082007,229100.0,285279.72587328654,0.24521923122342446,293967.1044148303,-0.02955221319350269,0.0004300919948545017
2007-09-17,2581.66,0.03869603278510726,109.66974610360518,229200.0,283129.99672583333,0.23529666983347877,293967.1044148303,-0.0368650353262119,-0.007883283020785184
2007-09-18,2651.66,0.03767451332372929,109.70742061692891,229300.0,290906.7789530857,0.2686732618974519,293967.1044148303,-0.010410435098976245,0.027104410959279512
2007-09-19,2666.48,0.0374651225585791,109.74488573948749,229400.0,292632.5429266286,0.2756431688170384,293967.1044148303,-0.004539832750532546,0.005586687634534425
2007-09-20,2654.29,0.037637183578282704,109.78252292306577,229500.0,291394.65276946424,0.26969347611966993,293967.1044148303,-0.00875081465488033,-0.004570349930310613
2007-09-21,2671.22,0.0373986418190939,109.81992156488487,229600.0,293353.17088255176,0.2776706048891627,293967.1044148303,-0.002088442968816571,0.006375822319311526
2007-09-24,2667.95,0.03744447984407504,109.85736604472893,229700.0,293093.95973903453,0.275985893509075,293967.1044148303,-0.0029702121859308843,-0.0012240833603430132
2007-09-25,2683.45,0.0372281950474203,109.89459423977635,229800.0,294896.64891272783,0.28327523460717074,294896.64891272783,0.0,0.005807381486333583
2007-09-26,2699.03,0.03701329736979581,109.93160753714615,229900.0,296708.7066909836,0.29059898517174254,296708.7066909836,0.0,0.00580365161626727
2007-09-27,2709.59,0.03686904660852749,109.96847658375468,230000.0,297969.48446657584,0.2955194976807645,297969.48446657584,0.0,0.003910861606902755
2007-09-28,2701.5,0.036979455857856745,110.00545603961254,230100.0,297179.7394910133,0.2915242915732868,297969.48446657584,-0.002650422330918738,-0.002985025378075321
2007-10-01,2740.99,0.036446685321726825,110.04190272493426,230200.0,301623.75495001755,0.31026826650746114,301623.75495001755,0.0,0.014612551351268876
2007-10-02,2747.11,0.036365489550837064,110.07826821448509,230300.0,302397.11139469413,0.3130573660212511,302397.11139469413,0.0,0.0022316984779276895
2007-10-03,2729.43,0.03660104857058068,110.11486926305567,230400.0,300550.827612662,0.30447407817995653,302397.11139469413,-0.00610549410844848,-0.006434057413171986
2007-10-04,2733.57,0.03654561617225825,110.15141487922793,230500.0,301106.6031714111,0.30631931961566633,302397.11139469413,-0.004267594413620744,0.0015159630936931513
2007-10-05,2780.32,0.035931115842780685,110.18734599507071,230600.0,306356.081817015,0.32851726720301394,306356.081817015,0.0,0.01709616785085371
2007-10-08,2787.37,0.03584023649533431,110.22318623156605,230700.0,307232.80260628025,0.33174166712735265,307232.80260628025,0.0,0.002534525615089659
2007-10-09,2803.91,0.03562881832869101,110.25881504989474,230800.0,309155.79410655034,0.3394965082606167,309155.79410655034,0.0,0.005931652868846207
2007-10-10,2811.61,0.035531243664661885,110.2943462935594,230900.0,310104.68698243453,0.3430259288975077,310104.68698243453,0.0,0.0027449538280654435
2007-10-11,2772.2,0.03603636101291394,110.33038265457232,231000.0,305857.88679500535,0.3240601159956942,310104.68698243453,-0.013694730733527206,-0.01401268378538497
2007-10-12,2805.68,0.03560634142168744,110.365988995994,231100.0,309651.6480062804,0.33990327999255915,310104.68698243453,-0.0014609226985975137,0.012072776583628058
2007-10-15,2780.05,0.03593460549270697,110.40192360148671,231200.0,306922.86770831316,0.3275210541017005,310104.68698243453,-0.01026046818280306,-0.009132414036130973
2007-10-16,2763.91,0.03614444753989819,110.43806804902661,231300.0,305240.88066138513,0.3196752298373763,310104.68698243453,-0.01568440118844416,-0.005804085735467118
2007-10-17,2792.67,0.035772217984939146,110.47384026701155,231400.0,308516.97949847515,0.33326265988969384,310104.68698243453,-0.005119908052371095,0.010401813311766218
2007-10-18,2799.31,0.03568736581514731,110.5095276328267,231500.0,309350.4257978481,0.3362869364917844,310104.68698243453,-0.002432279214887097,0.0023765584789431954
2007-10-19,2725.16,0.036658398039014224,110.54618603086571,231600.0,301256.044323874,0.3007601222965198,310104.68698243453,-0.02853437252001856,-0.026480433668322572
2007-10-22,2753.93,0.03627543183741054,110.58246146270312,231700.0,304536.358095982,0.31435631461364694,310104.68698243453,-0.0179562874093804,0.010553343236381364
2007-10-23,2799.26,0.0356880032580039,110.61814946596112,231800.0,309648.9610740864,0.33584538858535967,310104.68698243453,-0.0014695872957701415,0.016454381904490376
2007-10-24,2774.76,0.03600311378281365,110.65415257974394,231900.0,307038.7164121703,0.3240134386035805,310104.68698243453,-0.009886888844211107,-0.00874981033840435
2007-10-25,2750.86,0.03631591574998364,110.69046849549392,232000.0,304493.98216551443,0.3124740610582519,310104.68698243453,-0.018092937812442388,-0.00861087875065136
2007-10-26,2804.19,0.03562526077048987,110.7260937562644,232100.0,310497.0048503791,0.33777253274613994,310497.0048503791,0.0,0.01937997147184929
2007-10-29,2817.44,0.03545772048384349,110.76155147674825,232200.0,312064.0255926496,0.3439449853257949,312064.0255926496,0.0,0.004723228876521869
2007-10-30,2816.71,0.03546690997653291,110.79701838672479,232300.0,312083.0696600716,0.34344842729260255,312083.0696600716,0.0,-0.00025933780301659457
2007-10-31,2859.12,0.034940820951901284,110.83195920767669,232400.0,316881.8712098526,0.3635192392850799,316881.8712098526,0.0,0.015051429774514699
2007-11-01,2794.83,0.035744571226156874,110.86770377890285,232500.0,309856.3845523911,0.33271563248340247,316881.8712098526,-0.02217068029369508,-0.022479161443097768
2007-11-02,2810.38,0.03554679438367765,110.90325057328653,232600.0,311680.277346153,0.3399839954692734,316881.8712098526,-0.016414930408735404,0.005561727003143988
2007-11-05,2795.18,0.03574009545002469,110.93899066873655,232700.0,310094.447937439,0.3325932442519941,316881.8712098526,-0.021419411740088573,-0.005407107284218236
2007-11-06,2825.18,0.03536057879497944,110.97435124753153,232800.0,313522.5176575011,0.34674620986899096,316881.8712098526,-0.010601280343130664,0.010728979007171957
2007-11-07,2748.76,0.03634366041415038,111.01069490794568,232900.0,305141.7577351648,0.31018358838628074,316881.8712098526,-0.0370488643918446,-0.02704129788154413
2007-11-08,2696.0,0.037054896142433236,111.04774980408811,233000.0,299384.7334718215,0.28491301919236706,316881.8712098526,-0.05521659434547993,-0.01918814878672317
2007-11-09,2627.94,0.03801456654261513,111.08576437063073,233100.0,291926.7236201553,0.25236689669736295,316881.8712098526,-0.07875220975696308,-0.025236711614808765
2007-11-12,2584.13,0.038659045791039924,111.12442341642176,233200.0,287159.956283078,0.2313891778862693,316881.8712098526,-0.09379493630637979,-0.01666548621559578
2007-11-13,2673.65,0.037364651319357435,111.16178806774111,233300.0,297207.71466731606,0.2739293384797088,316881.8712098526,-0.06208672167776822,0.0346298123586537
2007-11-14,2644.32,0.037779088763840986,111.19956715650495,233400.0,294047.2394232892,0.2598424996713333,316881.8712098526,-0.07206039177748139,-0.010966668818786954
2007-11-15,2618.51,0.03815146781948513,111.23771862432444,233500.0,291277.07859497983,0.2474393087579436,316881.8712098526,-0.08080232711677017,-0.00975756506821774
2007-11-16,2637.24,0.03788051144378214,111.27559913576823,233600.0,293460.46106481337,0.2562519737363586,316881.8712098526,-0.07391211764692135,0.007150124779476845
2007-11-19,2593.38,0.03852115771695625,111.31412029348519,233700.0,288679.8132867186,0.23525807996028508,316881.8712098526,-0.0889986473996089,-0.01662569870748765
2007-11-20,2596.81,0.038470276993696116,111.35259057047888,233800.0,289161.5207193253,0.2367900800655487,316881.8712098526,-0.0874784991160624,0.0013217940279907376
2007-11-21,2562.15,0.03899069141150987,111.3915812618904,233900.0,285401.9399301525,0.22018785776037836,316881.8712098526,-0.0993427966059085,-0.013342876645241027
2007-11-23,2596.6,0.03847338827697759,111.43005465016738,234000.0,289339.2799046246,0.2364926491650625,316881.8712098526,-0.08691753554745983,0.013440679161097547
2007-11-26,2540.99,0.03931538494838627,111.46937003511576,234100.0,283242.55456552876,0.20992120702917025,316881.8712098526,-0.10615727720834632,-0.021409413888597968
2007-11-27,2580.8,0.03870892746435214,111.50807896258011,234200.0,287780.0501866268,0.22877903580967884,316881.8712098526,-0.09183807490190352,0.015661239547664803
2007-11-28,2662.91,0.03751534974895885,111.54559431232907,234300.0,297035.8785502442,0.26775876461905335,316881.8712098526,-0.06262899352315902,0.03180431696354742
2007-11-29,2668.13,0.03744195372789182,111.58303626605696,234400.0,297718.0465525546,0.27012818495117147,316881.8712098526,-0.06047624177467347,0.001959265253159059
2007-11-30,2660.96,0.037542841681197765,111.62057910773817,234500.0,297017.89618252695,0.26660083659926204,316881.8712098526,-0.06268574138206492,-0.002686708811940442
2007-12-03,2637.13,0.03788209151615582,111.65846119925432,234600.0,294457.8777823896,0.2551486691491457,316881.8712098526,-0.07076451973048618,-0.008952737059309464
2007-12-04,2619.83,0.038132245222018225,111.69659344447633,234700.0,292626.08640364243,0.24680906009221318,316881.8712098526,-0.07654519557588366,-0.0065582743645861575
2007-12-05,2666.36,0.037466808682998544,111.73406025315933,234800.0,297923.22889661393,0.2688382832053404,316881.8712098526,-0.05982873756979119,0.017754285437359747
2007-12-06,2709.03,0.03687666803246919,111.77093692119179,234900.0,302790.8212476162,0.2890200989681405,316881.8712098526,-0.04446783247156693,0.015997385065095633
2007-12-07,2706.16,0.036915777337629706,111.80785269852942,235000.0,302569.93865865236,0.2875316538666058,316881.8712098526,-0.045164882726037185,-0.0010594001747630199
2007-12-10,2718.95,0.03674212471726218,111.84459482324668,235100.0,304099.8610946665,0.29349154017297546,316881.8712098526,-0.040336829829943965,0.004724362261912033
2007-12-11,2652.35,0.03766471242483081,111.88225953567151,235200.0,296750.9110794383,0.26169605050781586,316881.8712098526,-0.06352827965056641,-0.024487026353079564
2007-12-12,2671.14,0.037399761899413735,111.91965929757092,235300.0,298953.07873611356,0.27051882165794117,316881.8712098526,-0.056578788825271134,0.007081560400239853
2007-12-13,2668.49,0.03743690251790339,111.95709620008881,235400.0,298756.39163897495,0.2691435498682028,316881.8712098526,-0.05719948415374688,-0.0009920884225385538
2007-12-14,2635.74,0.0379020692481049,111.99499826933692,235500.0,295189.6967384221,0.25345943413342714,316881.8712098526,-0.06845508197931906,-0.012269086434605374
2007-12-17,2574.46,0.0388042540960046,112.03380252343293,235600.0,288426.5432444771,0.22422132107163467,316881.8712098526,-0.08979790436333016,-0.02324210282224843
2007-12-18,2596.03,0.03848183572608945,112.07228435915901,235700.0,290943.0123649076,0.23437849963898005,316881.8712098526,-0.08185655665914433,0.008375205598962598
2007-12-19,2601.01,0.03840815683138473,112.1106925159904,235800.0,291601.0323410162,0.2366455994105862,316881.8712098526,-0.07978001004700679,0.0019173110241485017
2007-12-20,2640.86,0.03782858614239301,112.14852110213279,235900.0,296168.5434377784,0.2554834397531938,316881.8712098526,-0.0653660863999282,0.015315376366372988
2007-12-21,2691.99,0.03711009327672094,112.18563119540951,236000.0,302002.59732173046,0.2796720225497053,316881.8712098526,-0.04695527021256584,0.01935424469103748
2007-12-24,2713.5,0.03681592039800995,112.22244711580753,236100.0,304515.61024874373,0.2897738680590586,316881.8712098526,-0.03902482939113731,0.007987395502076689
2007-12-26,2724.41,0.03666848969134602,112.25911560549888,236200.0,305839.85714677715,0.2948342808923673,316881.8712098526,-0.03484583709669819,0.004018989365100905
2007-12-27,2676.79,0.03732082083390927,112.29643642633279,236300.0,300593.97806164337,0.2720862380941319,316881.8712098526,-0.05140052059785607,-0.017473627447531476
2007-12-28,2674.46,0.03735333487881666,112.3337897612116,236400.0,300432.22736477,0.27086390594234355,316881.8712098526,-0.05191096537734373,-0.0008704886561435915
2007-12-31,2652.28,0.037665706486494636,112.3714554676981,236500.0,298040.5639078663,0.2602138008789273,316881.8712098526,-0.05945845759509781,-0.008290836156747555
2008-01-02,2609.63,0.03828128891835241,112.40973675661645,236600.0,293347.821332169,0.23984708931601437,316881.8712098526,-0.07426758049562997,-0.01607544613479164
2008-01-03,2602.68,0.03838351237954724,112.448120268996,236700.0,292666.4736617105,0.23644475564727718,316881.8712098526,-0.07641774348178348,-0.0026626460094724695
2008-01-04,2504.65,0.03988581238895654,112.48800608138497,236800.0,281743.08443174086,0.18979343087728404,316881.8712098526,-0.11088923024833225,-0.03765249856685124
2008-01-07,2499.46,0.039968633224776555,112.52797471460974,236900.0,281259.1716801785,0.1872485085697699,316881.8712098526,-0.11241633796741632,-0.0020717654035743655
2008-01-08,2440.51,0.0409340670597539,112.56890878166949,237000.0,274725.5475707522,0.15917952561498824,316881.8712098526,-0.13303482297093183,-0.02357706724046918
2008-01-09,2474.55,0.040370976541189305,112.60927975821068,237100.0,278657.29322568025,0.1752732738324768,316881.8712098526,-0.1206272161870011,0.013942465279511804
2008-01-10,2488.52,0.04014434282223973,112.64942410103292,237200.0,280330.3448639024,0.18183113349031377,316881.8712098526,-0.11534748329526298,0.005643086930639156
2008-01-11,2439.94,0.04094362976138757,112.6903677307943,237300.0,274957.73584107426,0.15869252356120633,316881.8712098526,-0.1323020948112692,-0.01951503866489241
2008-01-14,2478.3,0.04030988984384457,112.73067762063815,237400.0,279380.4383472275,0.17683419691334254,316881.8712098526,-0.11834515088996686,0.015715618733409768
2008-01-15,2417.59,0.04132214312600565,112.77199976376416,237500.0,272636.4589088786,0.1479429848794889,316881.8712098526,-0.13962746474591717,-0.024488223500801588
2008-01-16,2394.59,0.04171904167310479,112.81371880543726,237600.0,270142.60291431204,0.13696381697942778,316881.8712098526,-0.1474974510756654,-0.009510484974922935
2008-01-17,2346.9,0.0425667902339256,112.85628559567118,237700.0,264862.4166644807,0.11427184124728942,316881.8712098526,-0.16416039941559923,-0.01990872716518824
2008-01-18,2340.02,0.04269194280390766,112.8989775384751,237800.0,264185.86541958246,0.11095822295871516,316881.8712098526,-0.16629542608126227,-0.002930797713403908
2008-01-22,2292.27,0.04358125351725582,112.94255879199235,237900.0,258894.8392421203,0.08825069038301935,316881.8712098526,-0.18299258252401193,-0.020398465763211828
2008-01-23,2316.41,0.04312708026644679,112.9856858722588,238000.0,261721.17261135898,0.0996687924847016,316881.8712098526,-0.17407338068249364,0.01052659341482082
2008-01-24,2360.92,0.04231401318130221,113.0279998854401,238100.0,266850.06548953324,0.12074786009883763,316881.8712098526,-0.15788787641684354,0.019207357556369306
2008-01-25,2326.2,0.04294557647665721,113.07094546191675,238200.0,263025.6333335107,0.10422180240768564,316881.8712098526,-0.16995682861477415,-0.014700997165240978
2008-01-28,2349.91,0.04251226642722488,113.11345772834397,238300.0,265806.44545041275,0.11542780298116974,316881.8712098526,-0.161181280470335,0.010188335066177728
2008-01-29,2358.06,0.04236533421541437,113.15582306255939,238400.0,266828.2201308988,0.11924588981081717,316881.8712098526,-0.1579568149097621,0.003466537559571723
2008-01-30,2349.0,0.04252873563218391,113.19835179819158,238500.0,265902.92837395205,0.11489697431426435,316881.8712098526,-0.16087680447374067,-0.003841076662647268
2008-01-31,2389.86,0.04180161180989681,113.24015341000148,238600.0,270628.11302842613,0.13423349970002568,316881.8712098526,-0.14596530247953265,0.01738772081475701
2008-02-01,2413.36,0.04139457022574336,113.28154798022723,238700.0,273389.1566335612,0.14532533151889898,316881.8712098526,-0.1372521388182812,0.009829210477508291
2008-02-04,2382.85,0.04192458610487442,113.3234725663321,238800.0,270032.8366046844,0.1307907730514423,316881.8712098526,-0.14784384611937218,-0.012637868613956695
2008-02-05,2309.57,0.04325480500699264,113.3667273713391,238900.0,261828.39253502365,0.09597485364179009,316881.8712098526,-0.17373502139657013,-0.03074207554342453
2008-02-06,2278.75,0.04383982446516731,113.41056719580426,239000.0,258434.32999743897,0.08131518827380321,316881.8712098526,-0.18444583462367645,-0.013339762458617309
2008-02-07,2293.03,0.04356680898200198,113.45413400478627,239100.0,260153.7328969951,0.08805408990796776,316881.8712098526,-0.17901982873387448,0.006263782839099804
2008-02-08,2304.85,0.043343384602034844,113.49747738938831,239200.0,261594.66076093164,0.0936231637162694,316881.8712098526,-0.174472620468425,0.005152386669002255
2008-02-11,2320.06,0.04305923122677862,113.54053662061509,239300.0,263420.85739202425,0.10079756536575114,316881.8712098526,-0.16870960024855503,0.0065962241112345645
2008-02-12,2320.04,0.04305960242064792,113.58359622303573,239400.0,263518.4865812918,0.10074555798367514,316881.8712098526,-0.1684015069237623,-8.996672050490312e-06
2008-02-13,2373.93,0.04208211699586762,113.6256783400316,239500.0,269739.4065817512,0.1262605702787106,316881.8712098526,-0.14876983794658816,0.02321885721990842
2008-02-14,2332.54,0.04282884752244335,113.66850718755404,239600.0,265136.3397552573,0.10657904739255969,316881.8712098526,-0.16329596659168677,-0.017429132705526592
2008-02-15,2321.8,0.04302696183995176,113.711534149394,239700.0,264015.439988063,0.10144113470197333,316881.8712098526,-0.16683324615556558,-0.004603063699042367
2008-02-19,2306.2,0.04331801231463013,113.75485216170863,239800.0,262341.44005533244,0.09400100106477247,316881.8712098526,-0.17211597162780307,-0.006716759659377537
2008-02-20,2327.1,0.04292896738429806,113.79778112909293,239900.0,264818.81646551215,0.10387168180705357,316881.8712098526,-0.16429799074830023,0.00905869290184688
2008-02-21,2299.78,0.04343893763751315,113.84122006673044,240000.0,261809.76108506537,0.09087400452110572,316881.8712098526,-0.1737938175968297,-0.011735879776027625
2008-02-22,2303.35,0.04337161091453753,113.88459167764498,240100.0,262316.07424070354,0.09252842249355911,316881.8712098526,-0.17219601980011426,0.0015513478915595072
2008-02-25,2327.48,0.04292195851306993,113.92751363615805,240200.0,265164.00943788514,0.10393009757654095,316881.8712098526,-0.16320864798768397,0.010471672534286233
2008-02-26,2344.99,0.042601460987040464,113.9701150971451,240300.0,267258.78020165424,0.11218801582045045,316881.8712098526,-0.15659807491901556,0.00751994500873367
2008-02-27,2353.78,0.042442369295346206,114.01255746644044,240400.0,268360.47751335823,0.11630814273443524,316881.8712098526,-0.1531213935061669,0.0037466407908820607
2008-02-28,2331.57,0.04284666555153823,114.05540413199198,240500.0,265928.1586120286,0.10573038923920407,316881.8712098526,-0.16079718414714955,-0.009432743787038992
2008-02-29,2271.48,0.043980136298800786,114.09938426829078,240600.0,259174.46937773714,0.07720062085510035,316881.8712098526,-0.1821101396927158,-0.025763021741945568
2008-03-03,2258.6,0.044230939520056675,114.14361520781084,240700.0,257804.76930836154,0.07106260618347131,316881.8712098526,-0.18643257083762824,-0.005668510566824808
2008-03-04,2260.28,0.044198063956677934,114.18781327176752,240800.0,258096.4305819107,0.07182903065577538,316881.8712098526,-0.18551216074147597,0.0007431474573469684
2008-03-05,2272.81,0.04395440005983783,114.23176767182736,240900.0,259627.10388220593,0.07773808170280587,316881.8712098526,-0.18068173830534506,0.0055410266403406174
2008-03-06,2220.5,0.04498986714703896,114.2767575389744,241000.0,253751.54011529265,0.05291095483523921,316881.8712098526,-0.19922354931043798,-0.023007085812743605
2008-03-07,2212.49,0.04515274645309132,114.32191028542749,241100.0,252936.08328740546,0.04909200865784098,316881.8712098526,-0.20179692728492982,-0.0036062685594557046
2008-03-10,2169.34,0.046050872615634245,114.36796115804313,241200.0,248102.9928585893,0.02861937337723593,316881.8712098526,-0.21704895293841214,-0.0194956006460668
2008-03-11,2255.76,0.0442866262368337,114.41224778427997,241300.0,258086.5720618674,0.06956722777400495,316881.8712098526,-0.18554327176718938,0.03982054804999527
